#Parameters = {C=5e-15; L=3e-08; a=4000; eps_eff=6; r_i=50; r_o=52.8; t=0.1}
#"Frequency / GHz"	"Z1,1 [Real/Imaginary Part] [Re]"	"Z1,1 [Real/Imaginary Part] [Im]"
#-------------------------------------------------------------------------------------
1.0000000000000	367.68285005093	-3052.4628562982
2.4990000724792	59.067478363400	-1236.1512110593
3.9979999065399	22.730828880906	-773.50939162058
5.4970002174377	11.738837863633	-562.54402184032
6.9959998130798	7.0169969461024	-441.80777022204
8.4949998855591	4.5689835661757	-363.59286782662
9.9940004348755	3.1415279253147	-308.78138964737
11.493000030518	2.2396876040331	-268.22136729353
12.991999626160	1.6361595993411	-236.98223554082
14.491000175476	1.2146172086052	-212.17260148601
15.989999771118	0.91054008903709	-191.98501693699
17.489000320435	0.68578046247353	-175.23147628343
18.988000869751	0.51655992596231	-161.09905680831
20.486999511719	0.38750893714019	-149.01272760603
21.986000061035	0.28821039590561	-138.55433022920
23.485000610352	0.21145084546982	-129.41233044297
24.983999252319	0.15217135860705	-121.35008298275
26.482999801636	0.10653395144669	-114.18446034538
27.982000350952	0.071807347417986	-107.77156226735
29.481000900269	0.045821574887801	-101.99681815777
30.979999542236	0.026938807999050	-96.767777696369
32.479000091553	0.013865312691763	-92.009041873924
33.978000640869	0.0055554168167296	-87.658570223388
35.477001190186	0.0011788916334263	-83.664734772212
36.976001739502	5.2644819714701e-08	-79.984341500940
38.474998474121	0.0014576688012072	-76.580848006924
39.973999023438	0.0050547666437117	-73.423238059778
41.472999572754	0.010353939557213	-70.484964985679
42.972000122070	0.017008363974322	-67.743109031290
44.471000671387	0.024694285611519	-65.177903136853
45.970001220703	0.033120082483215	-62.772101024552
47.469001770020	0.042049425970920	-60.510636101841
48.967998504639	0.051262203460845	-58.380269411366
50.466999053955	0.060577766171582	-56.369307765338
51.965999603271	0.069821005739502	-54.467433000933
53.465000152588	0.078843241624201	-52.665369611561
54.964000701904	0.087526347422076	-50.954944292684
56.463001251221	0.095754133517812	-49.328810400534
57.962001800537	0.10344712313141	-47.780340356316
59.460998535156	0.11051992910976	-46.303553882568
60.959999084473	0.11691814227052	-44.893122331433
62.458999633789	0.12260156242952	-43.544097018987
63.958000183105	0.12754552849517	-42.252064523965
65.457000732422	0.13173262198139	-41.013009903720
66.956001281738	0.13517094125205	-39.823241923087
68.455001831055	0.13785709270501	-38.679401686809
69.954002380371	0.13982217067789	-37.578395903944
71.453002929688	0.14110800351069	-36.517415447119
72.952003479004	0.14175184310527	-35.493858133103
74.450996398926	0.14180444546883	-34.505351721842
75.949996948242	0.14133256852427	-33.549703850271
77.448997497559	0.14039293613281	-32.624907158104
78.947998046875	0.13905931448512	-31.729084489795
80.446998596191	0.13740912749935	-30.860504809336
81.945999145508	0.13551149632031	-30.017630010855
83.444999694824	0.13344477262912	-29.198958712591
84.944000244141	0.13128537344108	-28.403147311878
86.443000793457	0.12910845512752	-27.628975588304
87.942001342773	0.12698608873944	-26.875254379010
89.441001892090	0.12498129160772	-26.140940832841
90.940002441406	0.12316091094910	-25.425022746767
92.439002990723	0.12157775038301	-24.726579637227
93.938003540039	0.12028604516811	-24.044771215327
95.436996459961	0.11932962952803	-23.378806248438
96.935997009277	0.11874676626684	-22.727934540901
98.434997558594	0.11856351210097	-22.091477783790
99.933998107910	0.11880218775722	-21.468788505231
101.43299865723	0.11948581220286	-20.859256671631
102.93199920654	0.12061163129661	-20.262328371276
104.43099975586	0.12218371156963	-19.677464965643
105.93000030518	0.12419569878642	-19.104167573211
107.42900085449	0.12663583043972	-18.541957566652
108.92800140381	0.12948264956063	-17.990384665336
110.42700195313	0.13272554021139	-17.449021749119
111.92600250244	0.13632356821142	-16.917459912221
113.42500305176	0.14025441473561	-16.395299425164
114.92400360107	0.14448093739746	-15.882168409675
116.42299652100	0.14897843756353	-15.377698072784
117.92199707031	0.15369783482963	-14.881544127840
119.42099761963	0.15862029411528	-14.393362959807
120.91999816895	0.16370040278370	-13.912820151232
122.41899871826	0.16891035563096	-13.439601925990
123.91799926758	0.17421989413151	-12.973405365474
125.41699981689	0.17960450419767	-12.513931776973
126.91600036621	0.18503590081820	-12.060863671761
128.41499328613	0.19049542238397	-11.613936413275
129.91400146484	0.19597399866407	-11.172871906458
131.41299438477	0.20145133160922	-10.737407460912
132.91200256348	0.20693091187522	-10.307275241230
134.41099548340	0.21240810493523	-9.8822368106599
135.91000366211	0.21788039690966	-9.4620313537706
137.40899658203	0.22336765557156	-9.0464389449126
138.90800476074	0.22887095648197	-8.6352429915931
140.40699768066	0.23441384207023	-8.2282105960210
141.90600585938	0.24001591050535	-7.8251569096908
143.40499877930	0.24570208700806	-7.4258720192870
144.90400695801	0.25149175695118	-7.0301728637315
146.40299987793	0.25742144013604	-6.6378845628051
147.90199279785	0.26351679182560	-6.2488317780899
149.40100097656	0.26980937894848	-5.8628673640773
150.89999389648	0.27633401183057	-5.4798354770449
152.39900207520	0.28311816934367	-5.0995884481503
153.89799499512	0.29019752878291	-4.7220059686827
155.39700317383	0.29759664501869	-4.3469386112870
156.89599609375	0.30535042792799	-3.9742822198635
158.39500427246	0.31348069653686	-3.6039168221005
159.89399719238	0.32201441396537	-3.2357466229437
161.39300537109	0.33097513684841	-2.8696552450258
162.89199829102	0.34038008804761	-2.5055502244544
164.39100646973	0.35024417744790	-2.1433356500311
165.88999938965	0.36058694417714	-1.7829166650701
167.38900756836	0.37141364048129	-1.4242116267553
168.88800048828	0.38273813335268	-1.0671338059270
170.38699340820	0.39456138273537	-0.71158564191018
