#Parameters = {a=905; eps_eff=6; r_i=70; r_o=90.5; t=0.1}
#"Frequency / GHz"	"Z1,1 (3) [Real/Imaginary Part] [Re]"	"Z1,1 (3) [Real/Imaginary Part] [Im]"
#---------------------------------------------------------------------------------------------
66.369003295898	0.042051674618309	-29.862239155677
66.867996215820	0.042157091795749	-29.342725037840
67.366996765137	0.042593848711762	-28.828243351196
67.865997314453	0.043364013300508	-28.318700695130
68.364997863770	0.044464998351219	-27.813961113125
68.863998413086	0.045901170086364	-27.313961012198
69.362998962402	0.047665471870035	-26.818566546817
69.861999511719	0.049769112930105	-26.327708770198
70.361000061035	0.052197412165611	-25.841263052027
70.860000610352	0.054955439670870	-25.359145529155
71.359001159668	0.058044950961061	-24.881280059925
71.858001708984	0.061462751997071	-24.407562502016
72.357002258301	0.065206269317200	-23.937912704695
72.856002807617	0.069273975092052	-23.472243808772
73.355003356934	0.073664886749836	-23.010493371386
73.853996276855	0.078376463448045	-22.552558687823
74.352996826172	0.083405589145227	-22.098374482581
74.851997375488	0.088749076357798	-21.647857721865
75.350997924805	0.094413995545722	-21.200950928723
75.849998474121	0.10037943910167	-20.757561203878
76.348999023438	0.10665615943531	-20.317642728143
76.847999572754	0.11324261500493	-19.881120920986
77.347000122070	0.12012650652682	-19.447916148446
77.846000671387	0.12730576972351	-19.017975026079
78.345001220703	0.13478898117227	-18.591238879837
78.844001770020	0.14255633910083	-18.167633442228
79.343002319336	0.15061868671887	-17.747113151522
79.842002868652	0.15896440089885	-17.329604998151
80.341003417969	0.16758613260858	-16.915070318563
80.839996337891	0.17648949125897	-16.503436151140
81.338996887207	0.18566559624686	-16.094655058510
81.837997436523	0.19511472580153	-15.688674483020
82.336997985840	0.20483146239669	-15.285436705120
82.835998535156	0.21480312541934	-14.884896239043
83.334999084473	0.22503524363301	-14.486993322760
83.833999633789	0.23552081027030	-14.091688389004
84.333000183105	0.24625548463073	-13.698933132277
84.832000732422	0.25723336112514	-13.308673274487
85.331001281738	0.26845340558513	-12.920862775142
85.830001831055	0.27990936310743	-12.535465982397
86.329002380371	0.29159614288939	-12.152425847797
86.828002929688	0.30350897005205	-11.771701960546
87.327003479004	0.31564360636039	-11.393264629679
87.825996398926	0.32800032200463	-11.017045798888
88.324996948242	0.34056506304665	-10.643022024159
88.823997497559	0.35334207851507	-10.271153833062
89.322998046875	0.36632058323994	-9.9013878285054
89.821998596191	0.37950051273872	-9.5336886218824
90.320999145508	0.39287403949481	-9.1680230250381
90.819999694824	0.40643778889786	-8.8043500450364
91.319000244141	0.42018779136990	-8.4426332113862
91.818000793457	0.43411740922948	-8.0828275680825
92.317001342773	0.44822384471433	-7.7248984866370
92.816001892090	0.46249968652752	-7.3688081090446
93.315002441406	0.47694559281299	-7.0145266344949
93.814002990723	0.49155543455060	-6.6620228244719
94.313003540039	0.50632342249609	-6.3112420601213
94.811996459961	0.52124661993269	-5.9621748983864
95.310997009277	0.53631449321325	-5.6147686699706
95.809997558594	0.55152903751760	-5.2689901936479
96.308998107910	0.56689009716962	-4.9248095278881
96.807998657227	0.58238470196787	-4.5821993038071
97.306999206543	0.59801464204824	-4.2411113878982
97.805999755859	0.61377346206875	-3.9015340285406
98.305000305176	0.62965735339156	-3.5634209841234
98.804000854492	0.64566613030924	-3.2267375383077
99.303001403809	0.66179439329454	-2.8914621955241
99.802001953125	0.67803542541739	-2.5575562636753
100.30100250244	0.69439119677553	-2.2249938308522
100.80000305176	0.71085533579804	-1.8937311629455
101.29900360107	0.72742428128403	-1.5637555836664
101.79799652100	0.74410057028631	-1.2350257558732
102.29699707031	0.76087542276212	-0.90751712014072
102.79599761963	0.77775047726873	-0.58118959411185
103.29499816895	0.79471946148853	-0.25602075448049
103.79399871826	0.81178608427005	0.068023001785195
104.29299926758	0.82894515861240	0.39096280785350
104.79199981689	0.84619632803915	0.71283708805340
105.29100036621	0.86353771585656	1.0336778263537
105.79000091553	0.88096657861793	1.3535045780602
106.28900146484	0.89848192860006	1.6723423939256
106.78800201416	0.91609097074299	1.9902336861794
107.28700256348	0.93378386070991	2.3071963611269
107.78600311279	0.95156186815025	2.6232654066659
108.28500366211	0.96943160731224	2.9384667664050
108.78399658203	0.98738663017770	3.2528309094082
109.28299713135	1.0054319787034	3.5663824169738
109.78199768066	1.0235638039642	3.8791422412598
110.28099822998	1.0417903472617	4.1911446732220
110.77999877930	1.0601100677989	4.5024227233087
111.27899932861	1.0785231313195	4.8129973767502
111.77799987793	1.0970324340930	5.1228997522326
112.27700042725	1.1156437363117	5.4321453660338
112.77600097656	1.1343520828483	5.7407766112313
113.27500152588	1.1531709067618	6.0488084049290
113.77400207520	1.1720984450326	6.3562720278678
114.27300262451	1.1911377207229	6.6631842622439
114.77200317383	1.2102957190309	6.9695834328074
115.27100372314	1.2295710123504	7.2754880392441
115.76999664307	1.2489769743150	7.5809332909844
116.26899719238	1.2685121466102	7.8859248545572
116.76799774170	1.2881862854310	8.1905125412885
117.26699829102	1.3080001630402	8.4946986133719
117.76599884033	1.3279685123612	8.7985150394338
118.26499938965	1.3480893148821	9.1019958781832
118.76399993896	1.3683704642492	9.4051509840193
119.26300048828	1.3888228135907	9.7080146178871
119.76200103760	1.4094566006282	10.010594790496
120.26100158691	1.4302702912149	10.312941362360
120.76000213623	1.4512760892462	10.615055989842
121.25900268555	1.4724880992822	10.916966031003
121.75800323486	1.4939039220861	11.218694503310
122.25700378418	1.5155419381078	11.520265669471
122.75599670410	1.5374090586980	11.821700676298
123.25499725342	1.5595168017888	12.123022087350
123.75399780273	1.5818696423225	12.424254816209
124.25299835205	1.6044827813910	12.725409583988
124.75199890137	1.6273636801269	13.026512162776
125.25099945068	1.6505206937496	13.327582356211
125.75000000000	1.6739775930573	13.628646895227
126.24900054932	1.6977310048370	13.929721652272
126.74800109863	1.7217971555378	14.230818804604
127.24700164795	1.7461954481863	14.531965711152
127.74600219727	1.7709235157421	14.833182102821
128.24499511719	1.7960093742660	15.134487407281
128.74400329590	1.8214567915387	15.435888110476
129.24299621582	1.8472755233303	15.737416290556
129.74200439453	1.8734879953814	16.039078392336
130.24099731445	1.9001020205840	16.340899770875
130.74000549316	1.9271274329590	16.642902265707
131.23899841309	1.9545832664969	16.945091692668
131.73800659180	1.9824856308827	17.247490547563
132.23699951172	2.0108394985602	17.550103302798
132.73599243164	2.0396681749999	17.852960689227
133.23500061035	2.0689838791217	18.156075459460
133.73399353027	2.0987934660464	18.459452539101
134.23300170898	2.1291255203012	18.763125008373
134.73199462891	2.1599839074131	19.067095772708
135.23100280762	2.1913846852800	19.371378763397
135.72999572754	2.2233455422450	19.675983363219
136.22900390625	2.2558806988490	19.980937115975
136.72799682617	2.2890050424887	20.286252577423
137.22700500488	2.3227322191940	20.591927071935
137.72599792480	2.3570788374339	20.897974296254
138.22500610352	2.3920679960530	21.204439597787
138.72399902344	2.4277028174994	21.511290278452
139.22300720215	2.4640032571940	21.818574613949
139.72200012207	2.5009907743836	22.126274125282
140.22099304199	2.5386763633870	22.434432243932
140.72000122070	2.5770774121451	22.743042608715
141.21899414063	2.6162061989529	23.052119833531
141.71800231934	2.6560840884376	23.361672574413
142.21699523926	2.6967245353832	23.671714016833
142.71600341797	2.7381418735242	23.982250901523
143.21499633789	2.7803533571795	24.293297777607
143.71400451660	2.8233819604170	24.604874743106
144.21299743652	2.8672335036356	24.916973858722
144.71200561523	2.9119285217691	25.229621947267
145.21099853516	2.9574893511518	25.542817889350
145.71000671387	3.0039224476643	25.856578258599
146.20899963379	3.0512476439945	26.170908424862
146.70799255371	3.0994852094501	26.485815849621
147.20700073242	3.1486472543642	26.801316425881
147.70599365234	3.1987539607775	27.117428676320
148.20500183105	3.2498267732423	27.434142359341
148.70399475098	3.3018684290158	27.751481077307
149.20300292969	3.3549100569588	28.069455557215
149.70199584961	3.4089624588770	28.388068082976
150.20100402832	3.4640376709395	28.707324471299
150.69999694824	3.5201676691221	29.027247008070
151.19900512695	3.5773551802544	29.347831989527
151.69799804688	3.6356334796829	29.669113259949
152.19700622559	3.6949988679949	29.991077559708
152.69599914551	3.7554904796351	30.313739555397
153.19500732422	3.8171128715393	30.637112249748
153.69400024414	3.8798963536658	30.961214948969
154.19299316406	3.9438472683610	31.286028566256
154.69200134277	4.0089953370244	31.611604963941
155.19099426270	4.0753489059020	31.937924800759
155.69000244141	4.1429389802455	32.265011449596
156.18899536133	4.2117772878130	32.592871476310
156.68800354004	4.2818881795000	32.921507768443
157.18699645996	4.3532899537236	33.250946043810
157.68600463867	4.4260034655570	33.581189637397
158.18499755859	4.5000523313534	33.912250623454
158.68400573730	4.5754595100501	34.244138020100
159.18299865723	4.6522409133136	34.576873116508
159.68200683594	4.7304229858349	34.910457597025
160.18099975586	4.8100326675664	35.244915835139
160.67999267578	4.8910865603298	35.580235966775
161.17900085449	4.9736164419683	35.916462569717
161.67799377441	5.0576434438706	36.253577328203
162.17700195313	5.1431936636470	36.591609388131
162.67599487305	5.2302919237538	36.930570987840
163.17500305176	5.3189720030131	37.270473565988
163.67399597168	5.4092511852342	37.611328223086
164.17300415039	5.5011698084268	37.953151869302
164.67199707031	5.5947456602303	38.295945946335
165.17100524902	5.6900160793974	38.639738321016
165.66999816895	5.7870103258569	38.984526001309
166.16900634766	5.8857652119787	39.330339940099
166.66799926758	5.9863000599850	39.677177823283
167.16700744629	6.0886664717793	40.025067410382
167.66600036621	6.1928887024605	40.374016009821
168.16499328613	6.2990079408706	40.724025001747
168.66400146484	6.4070526187285	41.075118283295
169.16299438477	6.5170688496076	41.427297482834
169.66200256348	6.6290980565190	41.780594486636
170.16099548340	6.7431789517784	42.135010956292
170.66000366211	6.8593457700370	42.490550563124
171.15899658203	6.9776482269085	42.847245388353
171.65800476074	7.0981277306936	43.205074176380
172.15699768066	7.2208411821734	43.564087799832
172.65600585938	7.3458151304388	43.924260555236
173.15499877930	7.4731168259081	44.285628783578
173.65400695801	7.6027921095601	44.648193520056
174.15299987793	7.7348787732489	45.011944950099
174.65199279785	7.8694385912604	45.376911448629
175.15100097656	8.0065294606491	45.743101748959
175.64999389648	8.1462018149758	46.110501445306
176.14900207520	8.2885236736368	46.479150552040
176.64799499512	8.4335333415843	46.849014263535
177.14700317383	8.5813049669460	47.220118630318
177.64599609375	8.7318991119177	47.592469062009
178.14500427246	8.8853731246100	47.966048757665
178.64399719238	9.0418028931510	48.340871043816
179.14300537109	9.2012417401961	48.716953502485
179.64199829102	9.3637686442011	49.094237082310
180.14100646973	9.5294416535118	49.472784685059
180.63999938965	9.6983443490090	49.852559926722
181.13900756836	9.8705373275592	50.233525518156
181.63800048828	10.046095826239	50.615716852347
182.13699340820	10.225105949597	50.999116998050
182.63600158691	10.407633425069	51.383661930523
183.13499450684	10.593761714496	51.769382292440
183.63400268555	10.783575137879	52.156282131021
184.13299560547	10.977144991235	52.544319077295
184.63200378418	11.174570511684	52.933492113922
185.13099670410	11.375911887484	53.323704774806
185.63000488281	11.581271845612	53.715004117547
186.12899780273	11.790733545687	54.107311616333
186.62800598145	12.004387966256	54.500648939904
187.12699890137	12.222306101779	54.894935094686
187.62600708008	12.444606329040	55.290184055673
188.12500000000	12.671356311144	55.686282858506
188.62399291992	12.902662180933	56.083245354832
189.12300109863	13.138609626671	56.481003379551
189.62199401855	13.379300842102	56.879540465712
190.12100219727	13.624810798656	57.278730900144
190.61999511719	13.875240952910	57.678553786543
191.11900329590	14.130705439250	58.079009096087
191.61799621582	14.391277317042	58.479934449810
192.11700439453	14.657069804755	58.881325819777
192.61599731445	14.928167083229	59.283097412819
193.11500549316	15.204656351491	59.685128896297
193.61399841309	15.486654932412	60.087409015870
194.11300659180	15.774238668472	60.489812794105
194.61199951172	16.067524514952	60.892291969585
195.11099243164	16.366573422460	61.294686313297
195.61000061035	16.671511758353	61.696973724718
196.10899353027	16.982408129622	62.099007661716
196.60800170898	17.299376288253	62.500703612793
197.10699462891	17.622482823617	62.901940336075
197.60600280762	17.951826660740	63.302623863748
198.10499572754	18.287484649924	63.702560448611
198.60400390625	18.629564311309	64.101771319727
199.10299682617	18.978139829329	64.500024691584
199.60200500488	19.333270175034	64.897185086126
200.10099792480	19.695046189571	65.293130022760
200.60000610352	20.063547521372	65.687741589933
201.09899902344	20.438858135484	66.080900224422
201.59800720215	20.821022635644	66.472415748074
202.09700012207	21.210105464051	66.862093667169
202.59599304199	21.606187887317	67.249855101725
203.09500122070	22.009307356375	67.635508538990
203.59399414063	22.419533547857	68.018868317182
204.09300231934	22.836906920833	68.399793515827
204.59199523926	23.261473346909	68.778098067887
205.09100341797	23.693283447305	69.153630824482
205.58999633789	24.132362992451	69.526196464623
206.08900451660	24.578737170517	69.895567229438
206.58799743652	25.032451424197	70.261609411221
207.08700561523	25.493498429581	70.624127971748
207.58599853516	25.961902269407	70.982915736750
208.08500671387	26.437670661891	71.337792199726
208.58399963379	26.920810468412	71.688554781484
209.08299255371	27.411307599985	72.034979313956
209.58200073242	27.909160273446	72.376921519465
210.08099365234	28.414337150941	72.714109720018
210.58000183105	28.926837106773	73.046409874855
211.07899475098	29.446609447420	73.373581298351
211.57800292969	29.973618378834	73.695414350997
212.07699584961	30.507828662660	74.011715810502
212.57600402832	31.049174494138	74.322280256720
213.07499694824	31.597633984844	74.626923494205
213.57400512695	32.153098922235	74.925403180945
214.07299804688	32.715523301308	75.217540897148
214.57200622559	33.284828111611	75.503132686029
215.07099914551	33.860911917164	75.781996847471
215.57000732422	34.443695836166	76.053893583917
216.06900024414	35.033084574450	76.318662899914
216.56799316406	35.628975801901	76.576093957182
217.06700134277	36.231243665129	76.825996420162
217.56599426270	36.839804437252	77.068214512387
218.06500244141	37.454501066203	77.302528293249
218.56399536133	38.075220729019	77.528768570826
219.06300354004	38.701824146402	77.746761729190
219.56199645996	39.334190466084	77.956357689299
220.06100463867	39.972158145417	78.157362443065
220.55999755859	40.615587136269	78.349626680037
221.05900573730	41.264341916921	78.532976305312
221.55799865723	41.918249771557	78.707283812472
222.05700683594	42.577148723919	78.872383444325
222.55599975586	43.240888151830	79.028127509092
223.05499267578	43.909308123752	79.174418119623
223.55400085449	44.582224993786	79.311069655383
224.05299377441	45.259488153179	79.437980485572
224.55200195313	45.940916533885	79.555026381210
225.05099487305	46.626313077994	79.662095088740
225.55000305176	47.315556229280	79.759064098159
226.04899597168	48.008429942392	79.845828738719
226.54800415039	48.704786581119	79.922280154509
227.04699707031	49.404429109588	79.988339317981
227.54600524902	50.107194719157	80.043890485325
228.04499816895	50.812905189957	80.088845712647
228.54400634766	51.521385531588	80.123136971909
229.04299926758	52.232456742414	80.146641085134
229.54200744629	52.945960204039	80.159322354620
230.04100036621	53.661705450237	80.161059799378
230.53999328613	54.379532592488	80.151813540078
231.03900146484	55.099277132049	80.131502918645
231.53799438477	55.820751733404	80.100042150176
232.03700256348	56.543798331046	80.057352899159
232.53599548340	57.268265128879	80.003392934608
233.03500366211	57.993959394027	79.938070846602
233.53399658203	58.720743779379	79.861327785965
234.03300476074	59.448431478695	79.773085222564
234.53199768066	60.176872366976	79.673268780955
235.03100585938	60.905884509608	79.561824686197
235.52999877930	61.635343642135	79.438690437867
236.02900695801	62.365066790777	79.303762286152
236.52799987793	63.094871585278	79.156969554338
237.02699279785	63.824601810888	78.998242233323
237.52600097656	64.554100714611	78.827501864905
238.02499389648	65.283210650561	78.644661097271
238.52400207520	66.011728185379	78.449622217484
239.02299499512	66.739509619577	78.242323447912
239.52200317383	67.466348407001	78.022636287819
240.02099609375	68.192083977253	77.790479173556
240.52000427246	68.916526116247	77.545786206093
241.01899719238	69.639479937943	77.288417805594
241.51800537109	70.360732724811	77.018296932326
242.01699829102	71.080107815570	76.735306072227
242.51600646973	71.797358677868	76.439321355982
243.01499938965	72.512288285069	76.130252017793
243.51400756836	73.224654186032	75.807969682080
244.01300048828	73.934222452955	75.472378598804
244.51199340820	74.640745519350	75.123357316023
245.01100158691	75.343958890935	74.760795420077
245.50999450684	76.043573822329	74.384554810883
246.00900268555	76.739340133179	73.994558675012
246.50799560547	77.430940045305	73.590690778647
247.00700378418	78.118058815944	73.172821468257
247.50599670410	78.800376406801	72.740857397708
248.00500488281	79.477578936439	72.294721107164
248.50399780273	80.149293069241	71.834307234520
249.00300598145	80.815163469408	71.359511667010
249.50199890137	81.474797675218	70.870267104361
250.00100708008	82.127813285199	70.366530653612
250.50000000000	82.773797189370	69.848198747756
250.99899291992	83.412346671696	69.315265093046
251.49800109863	84.042981411355	68.767680737883
251.99699401855	84.665269242111	68.205430511353
252.49600219727	85.278776924022	67.628518799350
252.99499511719	85.882979252148	67.036962660349
253.49400329590	86.477404183221	66.430760812874
253.99299621582	87.061555242249	65.810014228664
254.49200439453	87.634908148707	65.174766156325
254.99099731445	88.196930485964	64.525127832614
255.49000549316	88.747114606737	63.861218089420
255.98899841309	89.284912655393	63.183182448321
256.48800659180	89.809768080723	62.491177617675
256.98699951172	90.321128018396	61.785437155099
257.48599243164	90.818456548191	61.066148275271
257.98498535156	91.301164541758	60.333583395693
258.48400878906	91.768739027740	59.588050508548
258.98300170898	92.220595911461	58.829839475298
259.48199462891	92.656184092579	58.059289774698
259.98098754883	93.074976216151	57.276801895164
260.48001098633	93.476435226390	56.482782610130
260.97900390625	93.860025585907	55.677665305991
261.47799682617	94.225230693943	54.861924328878
261.97698974609	94.571561575650	54.036056133402
262.47601318359	94.898546061185	53.200614179778
262.97500610352	95.205700124383	52.356135528794
263.47399902344	95.492598489705	51.503245298836
263.97299194336	95.758808124712	50.642537902044
264.47198486328	96.003966895822	49.774671107977
264.97100830078	96.227680899032	48.900326238055
265.47000122070	96.429623625713	48.020185079553
265.96899414063	96.609511826165	47.134995964519
266.46798706055	96.767047109599	46.245462831432
266.96701049805	96.902008186909	45.352370779098
267.46600341797	97.014190703391	44.456487410957
267.96499633789	97.103453762797	43.558617998802
268.46398925781	97.169646382378	42.659537249823
268.96301269531	97.212702182006	41.760074112781
269.46200561523	97.232579066187	40.861048270184
269.96099853516	97.229258735482	39.963268868317
270.45999145508	97.202790733653	39.067566714549
270.95901489258	97.153254104131	38.174760539692
271.45800781250	97.080775827137	37.285677552022
271.95700073242	96.985505325401	36.401125413148
272.45599365234	96.867654338754	35.521900747728
272.95498657227	96.727449924440	34.648800872033
273.45401000977	96.565196154889	33.782603867757
273.95300292969	96.381181614053	32.924066489897
274.45199584961	96.175785316442	32.073933659851
274.95098876953	95.949372304772	31.232917109876
275.45001220703	95.702384708797	30.401733069766
275.94900512695	95.435264405809	29.581040661900
276.44799804688	95.148489929216	28.771484031564
276.94699096680	94.842580808664	27.973692830316
277.44601440430	94.518059516990	27.188248663528
277.94500732422	94.175501896836	26.415709271525
278.44400024414	93.815483245018	25.656597544467
278.94299316406	93.438593976543	24.911409949794
279.44198608398	93.045466658493	24.180609546733
279.94100952148	92.636717283353	23.464614079705
280.44000244141	92.213001452024	22.763819929211
280.93899536133	91.774961460589	22.078576505654
281.43798828125	91.323274164227	21.409212920430
281.93701171875	90.858598131575	20.756015320900
282.43600463867	90.381596923957	20.119229720052
282.93499755859	89.892957333832	19.499077962237
283.43399047852	89.393346457048	18.895749201762
283.93301391602	88.883436376213	18.309396287203
284.43200683594	88.363890498506	17.740135165278
284.93099975586	87.835364792422	17.188058942590
285.42999267578	87.298527071011	16.653227667044
285.92898559570	86.754007827320	16.135670950348
286.42800903320	86.202446418611	15.635389508952
286.92700195313	85.644458996442	15.152363410519
287.42599487305	85.080678526208	14.686549752153
287.92498779297	84.511683951524	14.237865638694
288.42401123047	83.938061011730	13.806220560661
288.92300415039	83.360373059737	13.391493148582
289.42199707031	82.779179139493	12.993549052297
289.92098999023	82.195009160117	12.612227767609
290.42001342773	81.608385342409	12.247357973334
290.91900634766	81.019805133238	11.898748815976
291.41799926758	80.429748896534	11.566192941462
291.91699218750	79.838674831862	11.249467018983
292.41598510742	79.247047356150	10.948346937447
292.91500854492	78.655272608561	10.662582333091
293.41400146484	78.063771098832	10.391923246793
293.91299438477	77.472932436503	10.136103304980
294.41198730469	76.883123875000	9.8948542115835
294.91101074219	76.294699600665	9.6678976376056
295.41000366211	75.707998086223	9.4549488785564
295.90899658203	75.123337283682	9.2557205972997
296.40798950195	74.541022600631	9.0699217883136
296.90701293945	73.961327360578	8.8972510396780
297.40600585938	73.384526005565	8.7374156086066
297.90499877930	72.810871392955	8.5901134776160
298.40399169922	72.240593955801	8.4550460759211
298.90301513672	71.673915447568	8.3319070889726
299.40200805664	71.111042187707	8.2204023227790
299.90100097656	70.552162088490	8.1202283382547
300.39999389648	69.997452026460	8.0310889823282
300.89898681641	69.447077246807	7.9526878475891
301.39801025391	68.901187223324	7.8847318654681
301.89700317383	68.359916834432	7.8269284968805
302.39599609375	67.823390315072	7.7789933778026
302.89498901367	67.291725147509	7.7406409276978
303.39401245117	66.765025383007	7.7115915655656
303.89300537109	66.243380343837	7.6915715381805
304.39199829102	65.726872346593	7.6803063360728
304.89099121094	65.215575440390	7.6775338445185
305.39001464844	64.709553822318	7.6829899118524
305.88900756836	64.208855254091	7.6964180797253
306.38800048828	63.713535583366	7.7175678119937
306.88699340820	63.223629708200	7.7461930071347
